"name","address","cuisine","cost","url","address_geo","lon","lat","neighborhood","political","snippet","ckkr","date","popup"
"Martha","184 DeKalb Avenue , Fort Greene","American","$$$","https://www.nytimes.com/2013/12/04/dining/reviews/hungry-city-martha-in-fort-greene-brooklyn.html","184 DeKalb Avenue , Fort Greene, New York, NY",-73.9723664,40.689425,"Fort Greene","Brooklyn","At Martha in Fort Greene, Brooklyn, the ingredients may come from the farmers’ market around the corner, but the flavors range to the corners of Asia.","Hungry City",2013-12-04,"<a href=""https://www.nytimes.com/2013/12/04/dining/reviews/hungry-city-martha-in-fort-greene-brooklyn.html"" target=""_blank"">Martha</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-12-04<br><strong>Address: </strong>184 DeKalb Avenue , Fort Greene<br>At Martha in Fort Greene, Brooklyn, the ingredients may come from the farmers’ market around the corner, but the flavors range to the corners of Asia."
"Ellary's Greens","33 Carmine Street , West Village","Vegan","$$","https://www.nytimes.com/2013/11/27/dining/reviews/hungry-city-ellarys-greens-in-the-west-village.html","33 Carmine Street , West Village, New York, NY",-74.0032496,40.7302914,"Lower Manhattan","Manhattan","Ellary’s Greens, which opened in the West Village in April, is not so much a restaurant as dining rehab.","Hungry City",2013-11-27,"<a href=""https://www.nytimes.com/2013/11/27/dining/reviews/hungry-city-ellarys-greens-in-the-west-village.html"" target=""_blank"">Ellary's Greens</a><br><strong>Cuisine: </strong>Vegan<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-11-27<br><strong>Address: </strong>33 Carmine Street , West Village<br>Ellary’s Greens, which opened in the West Village in April, is not so much a restaurant as dining rehab."
"Bunna Cafe ","1084 Flushing Avenue, Bushwick","African","$","https://www.nytimes.com/2013/11/13/dining/reviews/hungry-city-ethiopian-lunch-box-in-bushwick.html","1084 Flushing Avenue, Bushwick, New York, NY",-73.9277527,40.7048249,"Other","Brooklyn","The dishes at Ethiopian Lunch Box, operating inside another restaurant in Bushwick, Brooklyn, reflect a long tradition of vegan cooking in the chef’s homeland.","Hungry City",2013-11-13,"<a href=""https://www.nytimes.com/2013/11/13/dining/reviews/hungry-city-ethiopian-lunch-box-in-bushwick.html"" target=""_blank"">Bunna Cafe </a><br><strong>Cuisine: </strong>African<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2013-11-13<br><strong>Address: </strong>1084 Flushing Avenue, Bushwick<br>The dishes at Ethiopian Lunch Box, operating inside another restaurant in Bushwick, Brooklyn, reflect a long tradition of vegan cooking in the chef’s homeland."
"Gastronomia Culinaria","53 West 106th Street, Upper West Side","Italian","$$$","https://www.nytimes.com/2013/11/06/dining/reviews/hungry-city-gastronomia-culinaria-on-the-upper-west-ide.html","53 West 106th Street, Upper West Side, New York, NY",-73.9616751,40.7990355,"Upper West Side","Manhattan","Gastronomia Culinaria feels true to a certain type of small trattoria, where the food is plain-spoken and the pricing temperate.","Hungry City",2013-11-06,"<a href=""https://www.nytimes.com/2013/11/06/dining/reviews/hungry-city-gastronomia-culinaria-on-the-upper-west-ide.html"" target=""_blank"">Gastronomia Culinaria</a><br><strong>Cuisine: </strong>Italian<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-11-06<br><strong>Address: </strong>53 West 106th Street, Upper West Side<br>Gastronomia Culinaria feels true to a certain type of small trattoria, where the food is plain-spoken and the pricing temperate."
"Crazy Crab 888","40-42 College Point Boulevard , Flushing","Asian, Malaysian, Seafood, Thai","$$","https://www.nytimes.com/2013/10/30/dining/reviews/hungry-city-crazy-crab-888-in-flushing-queens.html","40-42 College Point Boulevard , Flushing, New York, NY",-73.8341298,40.7567882,"Flushing","Queens","At Crazy Crab 888, the ambience may be zero stars, but the service approaches four.","Hungry City",2013-10-30,"<a href=""https://www.nytimes.com/2013/10/30/dining/reviews/hungry-city-crazy-crab-888-in-flushing-queens.html"" target=""_blank"">Crazy Crab 888</a><br><strong>Cuisine: </strong>Asian, Malaysian, Seafood, Thai<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-10-30<br><strong>Address: </strong>40-42 College Point Boulevard , Flushing<br>At Crazy Crab 888, the ambience may be zero stars, but the service approaches four."
"Shalom Japan","310 South Fourth Street, Williamsburg","Japanese, Middle Eastern","$$$","https://www.nytimes.com/2013/10/23/dining/reviews/hungry-city-shalom-japan-in-williamsburg-brooklyn.html","310 South Fourth Street, Williamsburg, New York, NY",-73.9557975,40.7091701,"Williamsburg","Brooklyn","Shalom Japan in South Williamsburg, Brooklyn, combines the cultural heritages of the owners and chefs.","Hungry City",2013-10-23,"<a href=""https://www.nytimes.com/2013/10/23/dining/reviews/hungry-city-shalom-japan-in-williamsburg-brooklyn.html"" target=""_blank"">Shalom Japan</a><br><strong>Cuisine: </strong>Japanese, Middle Eastern<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-10-23<br><strong>Address: </strong>310 South Fourth Street, Williamsburg<br>Shalom Japan in South Williamsburg, Brooklyn, combines the cultural heritages of the owners and chefs."
"Umami Burger","432 Avenue of the Americas, Greenwich Village","American, Hamburgers","$$","https://www.nytimes.com/2013/10/16/dining/reviews/hungry-city-umami-burger-in-greenwich-village.html","432 Avenue of the Americas, Greenwich Village, New York, NY",-73.9985898,40.7343992,"Lower Manhattan","Manhattan","Umami Burger, which started with a single shop in Los Angeles, brings burgers with memorable toppings to Greenwich Village.","Hungry City",2013-10-16,"<a href=""https://www.nytimes.com/2013/10/16/dining/reviews/hungry-city-umami-burger-in-greenwich-village.html"" target=""_blank"">Umami Burger</a><br><strong>Cuisine: </strong>American, Hamburgers<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-10-16<br><strong>Address: </strong>432 Avenue of the Americas, Greenwich Village<br>Umami Burger, which started with a single shop in Los Angeles, brings burgers with memorable toppings to Greenwich Village."
"Papa's Kitchen","65-40 Woodside Avenue, Woodside","Philippine","$$","https://www.nytimes.com/2013/10/09/dining/reviews/hungry-city-papas-kitchen-in-queens.html","65-40 Woodside Avenue, Woodside, New York, NY",-73.8986308,40.7431651,"Flushing","Queens","Papa’s Kitchen, a tiny restaurant in Woodside, Queens, serves serious Filipino comfort food and karaoke.","Hungry City",2013-10-09,"<a href=""https://www.nytimes.com/2013/10/09/dining/reviews/hungry-city-papas-kitchen-in-queens.html"" target=""_blank"">Papa's Kitchen</a><br><strong>Cuisine: </strong>Philippine<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-10-09<br><strong>Address: </strong>65-40 Woodside Avenue, Woodside<br>Papa’s Kitchen, a tiny restaurant in Woodside, Queens, serves serious Filipino comfort food and karaoke."
"Kura","130 St. Marks Place, East Village","Japanese, Sushi","$$$$","https://www.nytimes.com/2013/09/25/dining/reviews/hungry-city-kura-in-the-east-village.html","130 St. Marks Place, East Village, New York, NY",-73.9835768,40.7266708,"Lower Manhattan","Manhattan","At Kura in the East Village, Norihiro Ishizuka prepares sushi with a genial smile and a generous hand.","Hungry City",2013-09-25,"<a href=""https://www.nytimes.com/2013/09/25/dining/reviews/hungry-city-kura-in-the-east-village.html"" target=""_blank"">Kura</a><br><strong>Cuisine: </strong>Japanese, Sushi<br><strong>Cost: </strong>$$$$<br><strong>Review Date: </strong>2013-09-25<br><strong>Address: </strong>130 St. Marks Place, East Village<br>At Kura in the East Village, Norihiro Ishizuka prepares sushi with a genial smile and a generous hand."
"Distilled","211 West Broadway , TriBeCa","American","$$$","https://www.nytimes.com/2013/09/18/dining/reviews/hungry-city-distilled-in-tribeca.html","211 West Broadway , TriBeCa, New York, NY",-74.0062106,40.7189138,"Lower Manhattan","Manhattan","Backed by service that is confoundingly friendly, Distilled in TriBeCa offers classics that have been updated, not upended.","Hungry City",2013-09-18,"<a href=""https://www.nytimes.com/2013/09/18/dining/reviews/hungry-city-distilled-in-tribeca.html"" target=""_blank"">Distilled</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-09-18<br><strong>Address: </strong>211 West Broadway , TriBeCa<br>Backed by service that is confoundingly friendly, Distilled in TriBeCa offers classics that have been updated, not upended."
"Glasserie","95 Commercial Street, Greenpoint","Mediterranean","$$","https://www.nytimes.com/2013/09/11/dining/reviews/hungry-city-glasserie-in-greenpoint-brooklyn.html","95 Commercial Street, Greenpoint, New York, NY",-73.956028,40.7377675,"Greenpoint","Brooklyn","Glasserie brings Middle Eastern flavors to Greenpoint.","Hungry City",2013-09-11,"<a href=""https://www.nytimes.com/2013/09/11/dining/reviews/hungry-city-glasserie-in-greenpoint-brooklyn.html"" target=""_blank"">Glasserie</a><br><strong>Cuisine: </strong>Mediterranean<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-09-11<br><strong>Address: </strong>95 Commercial Street, Greenpoint<br>Glasserie brings Middle Eastern flavors to Greenpoint."
"Taste of Persia NYC","12 West 18th Street, Flatiron","Middle Eastern","$","https://www.nytimes.com/2013/09/04/dining/reviews/hungry-city-taste-of-persia-nyc-in-flatiron.html","12 West 18th Street, Flatiron, New York, NY",-73.9929549,40.7388719,"Midtown","Manhattan","A takeout counter tucked into a pizzeria’s front window offers Persian stews that change daily.","Hungry City",2013-09-04,"<a href=""https://www.nytimes.com/2013/09/04/dining/reviews/hungry-city-taste-of-persia-nyc-in-flatiron.html"" target=""_blank"">Taste of Persia NYC</a><br><strong>Cuisine: </strong>Middle Eastern<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2013-09-04<br><strong>Address: </strong>12 West 18th Street, Flatiron<br>A takeout counter tucked into a pizzeria’s front window offers Persian stews that change daily."
"Oda House","76 Avenue B, East Village","Eastern European","$$","https://www.nytimes.com/2013/08/14/dining/reviews/hungry-city-oda-house-in-the-east-village.html","76 Avenue B, East Village, New York, NY",-73.9822045,40.7240313,"Alphabet City","Manhattan","At Oda House in the East Village, the menu emphasizes the rich traditions of Georgian cuisine.","Hungry City",2013-08-14,"<a href=""https://www.nytimes.com/2013/08/14/dining/reviews/hungry-city-oda-house-in-the-east-village.html"" target=""_blank"">Oda House</a><br><strong>Cuisine: </strong>Eastern European<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-08-14<br><strong>Address: </strong>76 Avenue B, East Village<br>At Oda House in the East Village, the menu emphasizes the rich traditions of Georgian cuisine."
"Spice Symphony","182 Lexington Avenue, Kips Bay","Chinese, Indian","$$","https://www.nytimes.com/2013/08/07/dining/reviews/hungry-city-spice-symphony-in-midtown-east.html","182 Lexington Avenue, Kips Bay, New York, NY",-73.9812008,40.7447197,"Midtown","Manhattan","The menu name-checks Sichuan and Manchuria, but the food plays up their differences rather than seeking common ground.","Hungry City",2013-08-07,"<a href=""https://www.nytimes.com/2013/08/07/dining/reviews/hungry-city-spice-symphony-in-midtown-east.html"" target=""_blank"">Spice Symphony</a><br><strong>Cuisine: </strong>Chinese, Indian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-08-07<br><strong>Address: </strong>182 Lexington Avenue, Kips Bay<br>The menu name-checks Sichuan and Manchuria, but the food plays up their differences rather than seeking common ground."
"Feast","102 Third Avenue , East Village","American","$$","https://www.nytimes.com/2013/07/31/dining/reviews/hungry-city-feast-in-the-east-village.html","102 Third Avenue , East Village, New York, NY",-73.9880648,40.7325298,"Lower Manhattan","Manhattan","Feast searches for a midpoint between the tasting menu and the humble satisfactions of a smorgasbord.","Hungry City",2013-07-31,"<a href=""https://www.nytimes.com/2013/07/31/dining/reviews/hungry-city-feast-in-the-east-village.html"" target=""_blank"">Feast</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-07-31<br><strong>Address: </strong>102 Third Avenue , East Village<br>Feast searches for a midpoint between the tasting menu and the humble satisfactions of a smorgasbord."
"Mamak House","35-20 Farrington Street, Flushing","Malaysian","$$","https://www.nytimes.com/2013/07/24/dining/reviews/hungry-city-mamak-house-in-flushing-queens.html","35-20 Farrington Street, Flushing, New York, NY",-73.8317519,40.7638048,"Flushing","Queens","The Malaysian cooking at Mamak House in Flushing is sprinkled with secret flavors.","Hungry City",2013-07-24,"<a href=""https://www.nytimes.com/2013/07/24/dining/reviews/hungry-city-mamak-house-in-flushing-queens.html"" target=""_blank"">Mamak House</a><br><strong>Cuisine: </strong>Malaysian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-07-24<br><strong>Address: </strong>35-20 Farrington Street, Flushing<br>The Malaysian cooking at Mamak House in Flushing is sprinkled with secret flavors."
"Cherry","355 West 16th Street, Chelsea","Japanese","$$$","https://www.nytimes.com/2013/07/17/dining/reviews/hungry-city-cherry-in-the-meatpacking-district.html","355 West 16th Street, Chelsea, New York, NY",-74.0034791,40.7423311,"Midtown","Manhattan","Cherry, a subterranean restaurant in the meatpacking district, promises (and charges) so much, yet proves such a tease.","Hungry City",2013-07-17,"<a href=""https://www.nytimes.com/2013/07/17/dining/reviews/hungry-city-cherry-in-the-meatpacking-district.html"" target=""_blank"">Cherry</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-07-17<br><strong>Address: </strong>355 West 16th Street, Chelsea<br>Cherry, a subterranean restaurant in the meatpacking district, promises (and charges) so much, yet proves such a tease."
"Nightingale 9","345 Smith Street , Carroll Gardens","Vietnamese","$$","https://www.nytimes.com/2013/07/10/dining/reviews/hungry-city-nightingale-9-in-carroll-gardens.html","345 Smith Street , Carroll Gardens, New York, NY",-73.9948252,40.6799808,"Carroll Gardens","Brooklyn","Nightingale 9, in Carroll Gardens, Brooklyn, borrows flavors across a distance, finding resonances between the cooking of the chef’s roots and Vietnam.","Hungry City",2013-07-10,"<a href=""https://www.nytimes.com/2013/07/10/dining/reviews/hungry-city-nightingale-9-in-carroll-gardens.html"" target=""_blank"">Nightingale 9</a><br><strong>Cuisine: </strong>Vietnamese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-07-10<br><strong>Address: </strong>345 Smith Street , Carroll Gardens<br>Nightingale 9, in Carroll Gardens, Brooklyn, borrows flavors across a distance, finding resonances between the cooking of the chef’s roots and Vietnam."
"Hunan Manor","339 Lexington Avenue, Murray Hill","Chinese","$$","https://www.nytimes.com/2013/06/26/dining/reviews/hungry-city-hunan-manor-in-midtown.html","339 Lexington Avenue, Murray Hill, New York, NY",-73.9770571,40.7496412,"Midtown","Manhattan","Hunan food is often eclipsed by Sichuan, but at Hunan Manor, there is little distraction from the heat.","Hungry City",2013-06-26,"<a href=""https://www.nytimes.com/2013/06/26/dining/reviews/hungry-city-hunan-manor-in-midtown.html"" target=""_blank"">Hunan Manor</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-06-26<br><strong>Address: </strong>339 Lexington Avenue, Murray Hill<br>Hunan food is often eclipsed by Sichuan, but at Hunan Manor, there is little distraction from the heat."
"Casa Enrique","5-48 49th Avenue, Long Island City","Mexican","$$","https://www.nytimes.com/2013/06/19/dining/reviews/hungry-city-casa-enrique-in-long-island-city-queens.html","5-48 49th Avenue, Long Island City, New York, NY",-73.9542351,40.7433938,"Long Island City","Queens","The chef brings polish to Mexican classics, approaching the food not as a scholar, but as a native speaker.","Hungry City",2013-06-19,"<a href=""https://www.nytimes.com/2013/06/19/dining/reviews/hungry-city-casa-enrique-in-long-island-city-queens.html"" target=""_blank"">Casa Enrique</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-06-19<br><strong>Address: </strong>5-48 49th Avenue, Long Island City<br>The chef brings polish to Mexican classics, approaching the food not as a scholar, but as a native speaker."
"Maison Premiere","298 Bedford Avenue, Williamsburg","Seafood","$$","https://www.nytimes.com/2013/06/05/dining/reviews/hungry-city-maison-premiere-in-williamsburg.html","298 Bedford Avenue, Williamsburg, New York, NY",-73.9616503,40.7142634,"Williamsburg","Brooklyn","At Maison Premiere in Williamsburg, the food is best appreciated as a series of lovely, fleeting moments.","Hungry City",2013-06-05,"<a href=""https://www.nytimes.com/2013/06/05/dining/reviews/hungry-city-maison-premiere-in-williamsburg.html"" target=""_blank"">Maison Premiere</a><br><strong>Cuisine: </strong>Seafood<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-06-05<br><strong>Address: </strong>298 Bedford Avenue, Williamsburg<br>At Maison Premiere in Williamsburg, the food is best appreciated as a series of lovely, fleeting moments."
"SakaMai","157 Ludlow Street , Lower East Side","Japanese","$$","https://www.nytimes.com/2013/05/29/dining/reviews/hungry-city-sakamai-on-the-lower-east-side.html","157 Ludlow Street , Lower East Side, New York, NY",-73.9881264,40.7210101,"Lower Manhattan","Manhattan","SakaMai, on the Lower East Side, does not commit to one genre of Japanese cuisine or mode of dining.","Hungry City",2013-05-29,"<a href=""https://www.nytimes.com/2013/05/29/dining/reviews/hungry-city-sakamai-on-the-lower-east-side.html"" target=""_blank"">SakaMai</a><br><strong>Cuisine: </strong>Japanese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-05-29<br><strong>Address: </strong>157 Ludlow Street , Lower East Side<br>SakaMai, on the Lower East Side, does not commit to one genre of Japanese cuisine or mode of dining."
"Bunker","46-63 Metropolitan Avenue , Ridgewood","Vietnamese","$","https://www.nytimes.com/2013/05/22/dining/reviews/hungry-city-bunker-in-ridgewood-queens.html","46-63 Metropolitan Avenue , Ridgewood, New York, NY",-73.9213214,40.7139852,"Ridgewood","Queens","The chef at Bunker in Ridgewood, Queens, trailed street vendors in Vietnam for inspiration.","Hungry City",2013-05-22,"<a href=""https://www.nytimes.com/2013/05/22/dining/reviews/hungry-city-bunker-in-ridgewood-queens.html"" target=""_blank"">Bunker</a><br><strong>Cuisine: </strong>Vietnamese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2013-05-22<br><strong>Address: </strong>46-63 Metropolitan Avenue , Ridgewood<br>The chef at Bunker in Ridgewood, Queens, trailed street vendors in Vietnam for inspiration."
"Giovanni Rana Pastificio & Cucina","75 Ninth Avenue, Chelsea","Italian","$$","https://www.nytimes.com/2013/05/15/dining/reviews/hungry-city-giovanni-rana-pastificio-cucina-in-chelsea-market.html","75 Ninth Avenue, Chelsea, New York, NY",-74.0059581,40.7424509,"Midtown","Manhattan","Giovanni Rana Pastificio & Cucina was started by a baker’s son who made tortellini by hand outside Verona.","Hungry City",2013-05-15,"<a href=""https://www.nytimes.com/2013/05/15/dining/reviews/hungry-city-giovanni-rana-pastificio-cucina-in-chelsea-market.html"" target=""_blank"">Giovanni Rana Pastificio & Cucina</a><br><strong>Cuisine: </strong>Italian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-05-15<br><strong>Address: </strong>75 Ninth Avenue, Chelsea<br>Giovanni Rana Pastificio & Cucina was started by a baker’s son who made tortellini by hand outside Verona."
"Prospect","773 Fulton Street , Fort Greene","American","$$","https://www.nytimes.com/2013/05/08/dining/reviews/hungry-city-prospect-in-fort-greene-brooklyn.html","773 Fulton Street , Fort Greene, New York, NY",-73.9737053,40.6862192,"Fort Greene","Brooklyn","At Prospect in Fort Greene, Brooklyn, desserts are beautiful, whimsical and also, as it happens, delicious.","Hungry City",2013-05-08,"<a href=""https://www.nytimes.com/2013/05/08/dining/reviews/hungry-city-prospect-in-fort-greene-brooklyn.html"" target=""_blank"">Prospect</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-05-08<br><strong>Address: </strong>773 Fulton Street , Fort Greene<br>At Prospect in Fort Greene, Brooklyn, desserts are beautiful, whimsical and also, as it happens, delicious."
"Salt & Fat","41-16 Queens Boulevard, Sunnyside","American, Asian","$$","https://www.nytimes.com/2013/05/01/dining/reviews/hungry-city-salt-fat-in-sunnyside-queens.html","41-16 Queens Boulevard, Sunnyside, New York, NY",-73.9229277,40.7432432,"Sunnyside","Queens","Salt & Fat serves the food of the new America, in which immigrants companionably raid one another’s larders.","Hungry City",2013-05-01,"<a href=""https://www.nytimes.com/2013/05/01/dining/reviews/hungry-city-salt-fat-in-sunnyside-queens.html"" target=""_blank"">Salt & Fat</a><br><strong>Cuisine: </strong>American, Asian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-05-01<br><strong>Address: </strong>41-16 Queens Boulevard, Sunnyside<br>Salt & Fat serves the food of the new America, in which immigrants companionably raid one another’s larders."
"Malai Marke","318 East Sixth Street, East Village","Indian","$$","https://www.nytimes.com/2013/04/24/dining/reviews/hungry-city-malai-marke-in-the-east-village.html","318 East Sixth Street, East Village, New York, NY",-73.9876631,40.7268259,"East Village","Manhattan","Malai Marke could be just another restaurant on Curry Row in the East Village. Until the food arrives.","Hungry City",2013-04-24,"<a href=""https://www.nytimes.com/2013/04/24/dining/reviews/hungry-city-malai-marke-in-the-east-village.html"" target=""_blank"">Malai Marke</a><br><strong>Cuisine: </strong>Indian<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-04-24<br><strong>Address: </strong>318 East Sixth Street, East Village<br>Malai Marke could be just another restaurant on Curry Row in the East Village. Until the food arrives."
"The Library at the Public","425 Lafayette Street, East Village","American","$$$","https://www.nytimes.com/2013/04/17/dining/reviews/hungry-city-the-library-at-the-public-in-noho.html","425 Lafayette Street, East Village, New York, NY",-73.9917494,40.7290178,"Lower Manhattan","Manhattan","The pleasures at the Library at the Public are cumulative, the sum of small, quiet gestures by Andrew Carmellini and Michael Oliver.","Hungry City",2013-04-17,"<a href=""https://www.nytimes.com/2013/04/17/dining/reviews/hungry-city-the-library-at-the-public-in-noho.html"" target=""_blank"">The Library at the Public</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-04-17<br><strong>Address: </strong>425 Lafayette Street, East Village<br>The pleasures at the Library at the Public are cumulative, the sum of small, quiet gestures by Andrew Carmellini and Michael Oliver."
"Xixa","241 South Fourth Street, Williamsburg","Mexican","$$","https://www.nytimes.com/2013/04/10/dining/reviews/hungry-city-xixa-in-south-williamsburg.html","241 South Fourth Street, Williamsburg, New York, NY",-73.9585061,40.7104476,"Williamsburg","Brooklyn","At Xixa, there’s a kind of culinary free association that can be borderline bizarre or brilliant, sometimes both at once.","Hungry City",2013-04-10,"<a href=""https://www.nytimes.com/2013/04/10/dining/reviews/hungry-city-xixa-in-south-williamsburg.html"" target=""_blank"">Xixa</a><br><strong>Cuisine: </strong>Mexican<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-04-10<br><strong>Address: </strong>241 South Fourth Street, Williamsburg<br>At Xixa, there’s a kind of culinary free association that can be borderline bizarre or brilliant, sometimes both at once."
"La Vie en Szechuan","14 East 33rd Street , Midtown South","Chinese","$$","https://www.nytimes.com/2013/04/03/dining/reviews/la-vie-en-szechuan-restaurant-review.html","14 East 33rd Street , Midtown South, New York, NY",-73.9843061,40.7472327,"Midtown","Manhattan","At this restaurant in the shadow of the Empire State Building, the chef manages to refine Sichuan flavors without extinguishing them.","Hungry City",2013-04-03,"<a href=""https://www.nytimes.com/2013/04/03/dining/reviews/la-vie-en-szechuan-restaurant-review.html"" target=""_blank"">La Vie en Szechuan</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-04-03<br><strong>Address: </strong>14 East 33rd Street , Midtown South<br>At this restaurant in the shadow of the Empire State Building, the chef manages to refine Sichuan flavors without extinguishing them."
"Crave Fishbar","945 Second Avenue, Midtown East","Seafood","$$","https://www.nytimes.com/2013/03/27/dining/reviews/hungry-city-crave-fishbar-in-midtown.html","945 Second Avenue, Midtown East, New York, NY",-73.9687005,40.7551309,"Midtown","Manhattan","Crave Fishbar, with its becalmed nautical décor and shipwreck theme, evokes the surprising pleasures of being marooned in Midtown.","Hungry City",2013-03-27,"<a href=""https://www.nytimes.com/2013/03/27/dining/reviews/hungry-city-crave-fishbar-in-midtown.html"" target=""_blank"">Crave Fishbar</a><br><strong>Cuisine: </strong>Seafood<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-03-27<br><strong>Address: </strong>945 Second Avenue, Midtown East<br>Crave Fishbar, with its becalmed nautical décor and shipwreck theme, evokes the surprising pleasures of being marooned in Midtown."
"Mayfield","688 Franklin Avenue, Crown Heights","American","$$","https://www.nytimes.com/2013/03/13/dining/reviews/hungry-city-mayfield-in-crown-heights-brooklyn.html","688 Franklin Avenue, Crown Heights, New York, NY",-73.9566699,40.6749116,"Crown Heights","Brooklyn","Mayfield, which opened in October in Crown Heights, Brooklyn, is broadly American in mission, with an occasional Southern twang.","Hungry City",2013-03-13,"<a href=""https://www.nytimes.com/2013/03/13/dining/reviews/hungry-city-mayfield-in-crown-heights-brooklyn.html"" target=""_blank"">Mayfield</a><br><strong>Cuisine: </strong>American<br><strong>Cost: </strong>$$<br><strong>Review Date: </strong>2013-03-13<br><strong>Address: </strong>688 Franklin Avenue, Crown Heights<br>Mayfield, which opened in October in Crown Heights, Brooklyn, is broadly American in mission, with an occasional Southern twang."
"Barraca","81 Greenwich Avenue, West Village","Spanish","$$$","https://www.nytimes.com/2013/02/13/dining/reviews/hungry-city-barraca-in-the-west-village.html","81 Greenwich Avenue, West Village, New York, NY",-74.0015437,40.7370027,"Lower Manhattan","Manhattan","At this casual new tapas spot in the West Village, what you see is what you get, and for the most part, the food is straightforwardly delicious.","Hungry City",2013-02-13,"<a href=""https://www.nytimes.com/2013/02/13/dining/reviews/hungry-city-barraca-in-the-west-village.html"" target=""_blank"">Barraca</a><br><strong>Cuisine: </strong>Spanish<br><strong>Cost: </strong>$$$<br><strong>Review Date: </strong>2013-02-13<br><strong>Address: </strong>81 Greenwich Avenue, West Village<br>At this casual new tapas spot in the West Village, what you see is what you get, and for the most part, the food is straightforwardly delicious."
"Lao Dong Bei","44-09 Kissena Boulevard, Flushing","Chinese","$","https://www.nytimes.com/2013/02/06/dining/reviews/hungry-city-lao-dong-bei-in-flushing-queens.html","44-09 Kissena Boulevard, Flushing, New York, NY",-73.822344,40.7537952,"Flushing","Queens","Lao Dong Bei specializes in the cuisine of China’s Dongbei region, which hasn’t yet succumbed to the American palate. Don’t wait for it to join the American-Chinese canon.","Hungry City",2013-02-06,"<a href=""https://www.nytimes.com/2013/02/06/dining/reviews/hungry-city-lao-dong-bei-in-flushing-queens.html"" target=""_blank"">Lao Dong Bei</a><br><strong>Cuisine: </strong>Chinese<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2013-02-06<br><strong>Address: </strong>44-09 Kissena Boulevard, Flushing<br>Lao Dong Bei specializes in the cuisine of China’s Dongbei region, which hasn’t yet succumbed to the American palate. Don’t wait for it to join the American-Chinese canon."
"Han Joo","12 St. Marks Place, East Village","Korean","$","https://www.nytimes.com/2013/01/30/dining/reviews/hungry-city-han-joo-in-the-east-village.html","12 St. Marks Place, East Village, New York, NY",-73.9893159,40.728991,"Lower Manhattan","Manhattan","At Han Joo, each tabletop grill uses infrared heat to cook everything to an eerie evenness. You miss the drama of a typical Korean barbecue joint, but it’s hard to argue with results.","Hungry City",2013-01-30,"<a href=""https://www.nytimes.com/2013/01/30/dining/reviews/hungry-city-han-joo-in-the-east-village.html"" target=""_blank"">Han Joo</a><br><strong>Cuisine: </strong>Korean<br><strong>Cost: </strong>$<br><strong>Review Date: </strong>2013-01-30<br><strong>Address: </strong>12 St. Marks Place, East Village<br>At Han Joo, each tabletop grill uses infrared heat to cook everything to an eerie evenness. You miss the drama of a typical Korean barbecue joint, but it’s hard to argue with results."
